order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDZ05769,9/02/2018,9:10:59,Breakfast,NS,"[('Eggs', 3), ('Coffee', 4), ('Cereal', 4)]",180,-37.8131986,144.9681269,0,7.686,12.9784413
ORDI04779,12/08/2018,15:26:11,Lunch,NS,"[('Chicken', 9), ('Burger', 7)]",505,-37.8129206,144.9690577,0,7.614,15.8098557
ORDY06827,18/04/2018,11:32:57,Breakfast,TP,"[('Coffee', 1), ('Cereal', 9)]",196.5,-37.8176226,144.9683705,0,8.022,10.7641214
ORDJ07708,20/02/2018,9:31:16,Breakfast,TP,"[('Eggs', 6), ('Pancake', 1)]",156.25,-37.8074681,144.9428696,0,10.112,12.1258332
ORDZ05115,1/11/2018,18:08:27,Dinner,NS,"[('Pasta', 7), ('Shrimp', 6), ('Fish&Chips', 10)]",866.5,-37.8261732,145.002466,1,10.784,16.9962154
ORDZ03297,11/11/2018,18:28:43,Dinner,NS,"[('Shrimp', 3), ('Salmon', 10)]",572,-37.8116818,144.9831732,0,8.204,16.5375646
ORDI02639,28/11/2018,18:59:09,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 8), ('Salmon', 2), ('Pasta', 8)]",874,-37.8181262,144.9755805,0,8.265,14.666559
ORDZ09211,24/01/2018,8:40:33,Breakfast,,"[('Eggs', 1), ('Cereal', 2), ('Pancake', 3)]",136.75,-37.8203996,144.953492,0,9.406,14.3513204
ORDC07840,5/01/2018,8:00:00,Breakfast,NS,"[('Coffee', 10), ('Eggs', 9), ('Cereal', 9)]",462,-37.800297,144.9601679,1,7.063,6.6536843
ORDX09564,21/03/2018,10:32:06,Breakfast,,"[('Cereal', 9), ('Coffee', 5), ('Eggs', 1), ('Pancake', 6)]",394,-37.8139299,144.9603733,0,,12.8621648
ORDB06247,14/03/2018,10:21:58,Breakfast,TP,"[('Pancake', 10), ('Cereal', 5), ('Eggs', 7), ('Coffee', 5)]",539,-37.8194959,144.9848817,0,9.288,11.4560286
ORDX09920,5/08/2018,15:05:54,Lunch,BK,"[('Chicken', 2), ('Fries', 8), ('Burger', 8), ('Salad', 10), ('Steak', 5)]",805,-37.8031375,144.9495303,0,8.74,17.1881099
ORDB07603,30/09/2018,16:57:27,Dinner,TP,"[('Salmon', 3), ('Fish&Chips', 6)]",333,-37.8125168,144.9740097,0,8.727,14.3145735
ORDK01981,7/05/2018,12:03:22,Lunch,tp,"[('Burger', 4), ('Chicken', 8), ('Fries', 9), ('Salad', 6)]",591.2,-37.7995026,144.9743546,0,7.361,13.7793434
ORDY00852,2/12/2018,19:09:17,Dinner,TP,"[('Fish&Chips', 8), ('Pasta', 7)]",472.5,-37.8189447,144.9586486,0,7.912,13.806726
ORDB05739,15/11/2018,18:28:43,Dinner,TP,"[('Shrimp', 8), ('Salmon', 9), ('Pasta', 3)]",883.5,-37.8035966,144.9564425,0,9.441,13.341131
ORDK08907,4/06/2018,13:04:13,Lunch,BK,"[('Salad', 8), ('Steak', 1), ('Chicken', 4)]",310.6,-37.8139567,144.965652,0,7.735,13.109967
ORDB02915,4/06/2018,13:04:13,Lunch,TP,"[('Steak', 2), ('Fries', 6), ('Salad', 1), ('Chicken', 3), ('Burger', 7)]",492.2,-37.8140916,144.9653595,0,10.456,11.0615225
ORDY04080,17/09/2018,16:37:10,Breakfast,TP,"[('Shrimp', 7), ('Fish&Chips', 8), ('Salmon', 2), ('Pasta', 5)]",877.5,-37.8084683,144.980231,0,9.554,13.5252277
ORDZ03167,13/11/2018,18:28:43,Dinner,NS,"[('Shrimp', 3), ('Fish&Chips', 3), ('Salmon', 3), ('Pasta', 5)]",527.5,-37.8209866,144.9427727,0,10.211,16.741272
ORDB03257,21/04/2018,11:32:57,Breakfast,TP,"[('Coffee', 6), ('Eggs', 7)]",199,-37.8187693,144.9535671,0,8.965,12.8924173
ORDZ00517,29/10/2018,17:58:18,Dinner,NS,"[('Pasta', 8), ('Salmon', 7)]",507,-37.8262599,144.9288674,1,11.672,17.9502765
ORDI04044,5/03/2018,10:01:41,Breakfast,NS,"[('Pancake', 3), ('Coffee', 9)]",140.25,-37.8025965,144.9651758,0,6.769,11.6047337
ORDC02687,28/06/2018,13:54:55,Lunch,NS,"[('Steak', 10), ('Chicken', 4)]",578,-37.8121539,144.9488077,0,8.838,14.3645394
ORDX02273,5/08/2018,15:05:54,Lunch,BK,"[('Shrimp', 5), ('Steak', 8)]",446,-37.8060731,144.960031,0,7.725,16.3159399
ORDJ01749,2/07/2018,14:05:04,Lunch,TP,"[('Salad', 10), ('Burger', 7), ('Steak', 5), ('Chicken', 9)]",902,-37.8111137,144.9646669,0,8.478,12.2722999
ORDI05549,30/03/2018,10:52:23,Breakfast,NS,"[('Coffee', 3), ('Cereal', 7)]",169.5,-37.8141853,144.9632217,0,8.071,
ORDX06906,10/12/2018,19:19:26,Dinner,BK,"[('Salmon', 2), ('Fish&Chips', 2), ('Pasta', 10)]",427,-37.8179445,144.9667961,0,7.54,14.2243681
ORDI07717,14/07/2018,14:25:21,Lunch,NS,"[('Burger', 6), ('Steak', 6), ('Salad', 7), ('Fries', 9)]",684.4,-37.8165434,145.0057526,0,10.456,17.6727961
ORDX10676,30/05/2018,12:54:05,Lunch,BK,"[('Fries', 10), ('Steak', 4), ('Burger', 10), ('Chicken', 3), ('Salad', 8)]",843.6,-37.8250812,144.956932,0,8.854,14.9565966
ORDK03143,5/05/2018,12:03:22,Lunch,BK,"[('Burger', 9), ('Salad', 4)]",347.8,-37.8207164,144.9935528,0,5.583,13.5907148
ORDA07236,1/08/2018,14:55:46,Lunch,BK,"[('Salad', 5), ('Steak', 1), ('Fries', 6), ('Burger', 2), ('Chicken', 6)]",457,-37.8020086,144.9727178,0,7.194,12.7123843
ORDY06502,22/07/2018,14:35:29,Lunch,TP,"[('Fries', 5), ('Burger', 9)]",339,-37.8043201,144.9421534,0,10.297,14.5456102
ORDJ07290,7/11/2018,18:18:35,Dinner,TP,"[('Shrimp', 2), ('Salmon', 2)]",190,-37.8121882,144.9623663,0,8.253,12.75802
ORDX07427,13/06/2018,13:24:30,Lunch,BK,"[('Steak', 1), ('Chicken', 3)]",141,-37.8050431,144.9712845,0,7.04,13.433529
ORDZ09277,29/06/2018,13:54:55,Lunch,NS,"[('Chicken', 3), ('Fries', 4)]",144,-37.8196143,145.0022044,1,10.413,15.5110306
ORDB06178,5/03/2018,10:01:41,Breakfast,TP,"[('Eggs', 9), ('Cereal', 6), ('Pancake', 10), ('Coffee', 7)]",619,-37.812773,145.0123198,0,12.491,14.8974236
ORDC02784,8/05/2018,12:13:31,Lunch,NS,"[('Fries', 5), ('Steak', 1)]",105,-37.8150324,144.9395988,0,9.561,14.6728894
ORDI08796,30/12/2018,20:00:00,Dinner,NS,"[('Salmon', 6), ('Fish&Chips', 5), ('Shrimp', 5), ('Pasta', 7)]",883.5,-37.7985859,145.0066298,0,9.804,17.9566829
ORDC00053,6/03/2018,10:01:41,Lunch,NS,"[('Eggs', 4), ('Coffee', 3)]",110.5,-37.8098183,144.9765028,0,7.813,13.1726463
ORDK05224,13/10/2018,17:27:53,Dinner,BK,"[('Shrimp', 1), ('Pasta', 3), ('Fish&Chips', 9)]",451.5,37.806085,144.9418058,0,9.514,18.5353136
ORDI09363,22/07/2018,14:35:29,Lunch,NS,"[('Steak', 10), ('Salad', 9)]",604.8,-37.8217763,144.9519159,0,9.529,17.0958382
ORDZ07840,17/04/2018,11:32:57,Breakfast,NS,"[('Cereal', 2), ('Chicken', 1), ('Pancake', 9)]",267.75,-37.813219,144.9738874,0,7.651,12.6833496
ORDY01944,16/04/2018,11:22:49,Breakfast,TP,"[('Pancake', 10), ('Cereal', 2), ('Coffee', 8)]",144,-37.8139572,144.9560267,0,8.542,11.3629758
ORDB05577,28/12/2018,20:00:00,Dinner,TP,"[('Shrimp', 6), ('Pasta', 2), ('Fish&Chips', 7), ('Salmon', 2)]",706,-37.8047445,144.9837319,0,10.225,13.5372904
ORDB10127,14/11/2018,18:28:43,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 5), ('Salmon', 2), ('Pasta', 5)]",718.5,-37.8065136,144.9440952,0,10.134,13.8823865
ORDZ08955,9/01/2018,8:10:08,Breakfast,NS,"[('Coffee', 8), ('Eggs', 5), ('Cereal', 10)]",380,-37.8137433,144.9573643,1,8.291,7.2501225
ORDK07927,11/07/2018,14:15:12,Lunch,,"[('Chicken', 7), ('Fries', 10), ('Steak', 6), ('Salad', 9), ('Burger', 9)]",1047.8,-37.8204964,144.9572389,0,8.391,14.1773421
ORDB10733,13/11/2018,18:28:43,Dinner,TP,"[('Pasta', 9), ('Fish&Chips', 7)]",492.5,-37.8009047,144.962314,0,9.644,13.764883
ORDA08605,6/01/2018,8:10:08,Breakfast,BK,"[('Pancake', 7), ('Eggs', 4)]",257.75,-37.8015853,144.9484374,1,8.991,8.9161903
ORDX07519,22/12/2018,19:49:51,Dinner,BK,"[('Pasta', 5), ('Fish&Chips', 7), ('Salmon', 10), ('Shrimp', 7)]",1170.5,-37.8056344,144.9668635,0,7.267,16.330056
ORDK01889,7/03/2018,10:01:41,Dinner,BK,"[('Coffee', 8), ('Eggs', 8)]",236,-37.8160789,144.9829911,0,6.216,10.9958548
ORDY07886,20/02/2018,9:41:24,Breakfast,,"[('Coffee', 1), ('Eggs', 6), ('Cereal', 5)]",244.5,-37.8140612,144.9999996,0,,13.2083573
ORDK10927,19/12/2018,19:39:43,Dinner,BK,"[('Fish&Chips', 1), ('Salmon', 5), ('Pasta', 5)]",377.5,-37.8147568,144.9377758,0,9.923,16.9733154
ORDC03689,16/04/2018,11:22:49,Breakfast,NS,"[('Eggs', 9), ('Pancake', 9), ('Cereal', 3), ('Coffee', 6)]",524.25,-37.8104333,144.9681553,1,7.304,12.3980393
ORDA04022,12/05/2018,12:13:31,Lunch,BK,"[('Steak', 2), ('Burger', 2)]",152,-37.8063484,144.9581377,0,7.883,16.0009946
ORDK08223,22/11/2018,18:49:00,Dinner,BK,"[('Salmon', 7), ('Pasta', 10)]",562,-37.8182242,144.9642994,0,7.734,14.7527831
ORDB00996,5/07/2018,14:05:04,Lunch,TP,"[('Burger', 5), ('Salad', 1)]",172.2,-37.8004996,144.9603771,0,9.662,13.148537
ORDX05311,15/06/2018,13:24:30,Lunch,BK,"[('Fries', 6), ('Salad', 5), ('Steak', 4), ('Chicken', 10), ('Burger', 9)]",937,-37.8185381,145.0160144,0,5.275,
ORDI02964,10/09/2018,16:16:54,Dinner,NS,"[('Salmon', 1), ('Pasta', 7), ('Shrimp', 5), ('Fish&Chips', 3)]",608.5,-37.816894,144.9491465,0,9.374,15.3344594
ORDZ01376,5/04/2018,11:02:32,Breakfast,,"[('Eggs', 6), ('Pancake', 8), ('Coffee', 8), ('Cereal', 5)]",491,-37.8188059,144.9524243,0,9.289,14.6607417
ORDI03215,7/10/2018,17:17:44,Dinner,NS,"[('Pasta', 6), ('Shrimp', 9)]",651,-37.802607,144.9658681,0,6.7,14.3165849
ORDA02854,21/07/2018,14:35:29,Lunch,BK,"[('Steak', 2), ('Salad', 4), ('Fries', 1), ('Burger', 5), ('Chicken', 7)]",549.8,-37.8122606,144.9735438,0,6.799,15.1727526
ORDK02887,11/02/2018,9:21:07,Breakfast,BK,"[('Pancake', 7), ('Cereal', 10), ('Coffee', 1)]",387.25,-37.8142018,144.9713993,0,7.064,14.610184
ORDY09775,19/02/2018,9:31:16,Breakfast,TP,"[('Cereal', 6), ('Fries', 9), ('Coffee', 3), ('Pancake', 8)]",540.5,-37.8066411,144.9460875,0,9.916,12.607835
ORDA08076,25/12/2018,19:49:51,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 1), ('Salmon', 10)]",752.5,-37.806543,144.9681656,0,7.054,13.5553309
ORDJ05289,13/03/2018,10:21:58,Breakfast,TP,"[('Pancake', 1), ('Eggs', 3), ('Coffee', 7)]",142.75,-37.825303,144.9715978,1,8.271,10.9970038
ORDB02213,22/03/2018,10:32:06,Breakfast,TP,"[('Cereal', 7), ('Shrimp', 4)]",244,-37.8001524,144.9551627,0,9.797,12.180277
ORDC02142,3/11/2018,18:08:27,Dinner,NS,"[('Fish&Chips', 8), ('Pasta', 4), ('Salmon', 10), ('Shrimp', 10)]",1340,-37.8126732,144.9470689,0,10.066,18.2115475
ORDB10981,30/06/2018,13:54:55,Lunch,TP,"[('Steak', 2), ('Burger', 9), ('Salad', 10)]",287.5,-37.8056197,144.9537607,0,9.404,14.5307063
ORDK07743,18/02/2018,9:31:16,Breakfast,BK,"[('Pancake', 10), ('Cereal', 5), ('Eggs', 5), ('Coffee', 9)]",525,-37.8154735,144.9921706,0,5.267,12.8454112
ORDZ03653,12/09/2018,16:27:02,Dinner,NS,"[('Pasta', 4), ('Salmon', 10), ('Shrimp', 4), ('Fish&Chips', 2)]",806,-37.82263,144.9641712,0,9.112,15.5920606
ORDX02810,23/12/2018,19:49:51,Dinner,BK,"[('Fish&Chips', 6), ('Pasta', 5), ('Shrimp', 10), ('Salmon', 7)]",1174.5,-37.8090669,144.9552079,0,8.278,17.2228117
ORDB02034,5/05/2018,12:03:22,Lunch,ns,"[('Salad', 2), ('Chicken', 8), ('Burger', 8), ('Steak', 1), ('Fries', 6)]",655.4,-37.8196857,144.9944302,0,10.135,14.4535957
ORDA10012,18/05/2018,12:33:48,Lunch,BK,"[('Chicken', 8), ('Burger', 8), ('Fries', 10)]",624,-37.8148074,144.9576239,0,8.253,14.444586
ORDZ02231,23/02/2018,9:41:24,Breakfast,NS,"[('Pancake', 9), ('Eggs', 1), ('Cereal', 7), ('Coffee', 4)]",417.25,-37.8008906,144.9282064,0,10.102,15.3420841
ORDJ01070,31/07/2018,14:55:46,Lunch,,"[('Burger', 1), ('Steak', 7)]",346,-37.8027583,145.0024573,0,,14.6934286
ORDB05270,2/10/2018,17:07:36,Dinner,TP,"[('Shrimp', 4), ('Pasta', 3), ('Salmon', 5)]",503.5,-37.8233621,144.9417464,0,9.36,13.644242
ORDC06001,26/12/2018,19:49:51,Dinner,NS,"[('Salmon', 4), ('Shrimp', 7), ('Fish&Chips', 8), ('Pasta', 4)]",932,-37.8042708,145.0111606,0,10.127,15.9747249
